9355	7974.0
9356	7844.0
9362	2.0
9369	10.0
9371	7694.0
9372	7759.0
9373	239.0
9374	239.0
9375	239.0
9376	239.0
9377	239.0
9378	239.0
9385	243.0
9386	239.0
9387	7715.0
9388	7152.0
9403	7110.0
9404	6812.0
9408	6.0
9413	22.0
9414	18.0
9435	6572.0
9487	10466.0
9488	8259.0
9503	7848.0
9504	7972.0
9509	2.0
9516	10.0
9519	7582.0
9520	7694.0
9533	6.0
9535	7152.0
9536	7576.0
9551	6812.0
9552	7139.0
9553	153.0
9554	153.0
9555	156.0
9560	153.0
9561	157.0
9571	22.0
9576	7.0
9584	6572.0
9649	8.0
9651	8.0
9656	2.0
9663	17.0
9669	52.0
9680	2.0
9698	15.0
9699	15.0
9700	153.0
9701	153.0
9702	166.0
9707	153.0
9708	164.0
9717	32.0
9723	7.0
9798	8.0
9799	8.0
9803	2.0
9827	2.0
9845	7.0
9848	158.0
9849	153.0
9850	167.0
9854	153.0
9855	153.0
9856	157.0
9857	155.0
9863	153.0
9870	7.0
9935	42.0
9947	8.0
9950	2.0
9992	7.0
9997	158.0
9998	153.0
9999	165.0
10001	165.0
10002	153.0
10003	153.0
10004	157.0
10005	153.0
10006	153.0
10010	153.0
10011	153.0
10012	32.0
10082	4.0
10084	22.0
10095	8361.0
10097	2.0
10103	140.0
10128	12.0
10129	4.0
10130	4.0
10131	12.0
10132	4.0
10133	166.0
10139	7.0
10148	24.0
10152	8.0
10155	8.0
10229	4.0
10233	22.0
10243	8361.0
10244	2.0
10281	8.0
10286	8.0
10297	6.0
10300	8.0
10382	22.0
10386	15.0
10391	8361.0
10429	22.0
10446	6.0
10447	6.0
10448	166.0
10465	4.0
10472	24.0
10520	16.0
10524	8.0
10531	196.0
10535	21.0
10537	8.0
10538	26.0
10577	8.0
10596	10.0
10613	76.0
10619	8.0
10680	22.0
10684	61.0
10725	8.0
10727	8.0
10744	10.0
10747	10.0
10762	74.0
10766	8.0
10828	18.0
10829	12.0
10861	104.0
10873	8.0
10874	8.0
10892	4.0
10893	4.0
10894	22.0
10899	4.0
10900	6651.0
10902	4.0
10910	62.0
10920	66.0
10978	4.0
11008	4.0
11021	8.0
11040	12.0
11042	14.0
11046	4.0
11049	4.0
11050	4.0
11057	16.0
11067	12.0
11123	8.0
11127	4.0
11155	4.0
11168	10.0
11175	28.0
11176	4.0
11177	4.0
11178	4.0
11179	4.0
11180	4.0
11181	4.0
11182	32.0
11191	10.0
11193	6.0
11199	4.0
11204	16.0
11214	12.0
11270	12.0
11276	4.0
11302	4.0
11316	2.0
11323	4.0
11337	8.0
11340	18.0
11341	4.0
11342	4.0
11348	10.0
11351	16.0
11359	28.0
11361	12.0
11418	12.0
11425	4.0
11429	36.0
11449	4.0
11463	10.0
11471	4.0
11486	14.0
11497	16.0
11498	26.0
11507	28.0
11508	12.0
11574	4.0
11592	28.0
11596	4.0
11610	10.0
11619	4.0
11634	4.0
11645	4.0
11654	40.0
11655	38.0
11673	48.0
11723	6185.0
11724	5946.0
11739	8113.0
11740	5564.0
11743	4.0
11755	5534.0
11756	5452.0
11757	10.0
11767	4.0
11779	8.0
11787	5194.0
11788	4786.0
11792	4.0
11795	8.0
11800	40.0
11801	40.0
11802	52.0
11803	4738.0
11804	4628.0
11819	6221.0
11820	6002.0
11821	8.0
11871	5946.0
11872	6189.0
11887	5564.0
11888	5856.0
11890	24.0
11891	24.0
11903	5452.0
11904	6970.0
11915	8.0
11935	4786.0
11936	5194.0
11939	4.0
11942	8.0
11949	12.0
11951	4628.0
11952	4730.0
11967	5582.0
11968	4542.0
11969	16.0
12037	64.0
12038	24.0
12052	5095.0
12086	4.0
12089	16.0
12096	12.0
12101	4.0
12115	3867.0
12117	8.0
12161	42.0
12184	64.0
12185	64.0
12200	5095.0
12226	14.0
12233	4.0
12236	28.0
12243	12.0
12250	36.0
12263	3867.0
12330	24.0
12332	64.0
12344	16.0
12349	18.0
12380	4.0
12384	12.0
12390	12.0
12409	36.0
12410	36.0
12411	36.0
12477	24.0
12493	24.0
12498	18.0
12527	4.0
12537	12.0
12556	36.0
12557	36.0
12558	36.0
12559	36.0
12624	8.0
12641	36.0
12647	16.0
12674	4.0
12684	12.0
12704	36.0
12705	36.0
12706	36.0
12707	36.0
12771	8.0
12788	20.0
12796	28.0
12797	8.0
12821	4.0
12831	12.0
12851	36.0
12852	36.0
12853	36.0
12854	36.0
12855	36.0
12918	8.0
12935	76.0
12936	8.0
12937	8.0
12938	8.0
12939	16.0
12940	8.0
12963	146.0
12964	8.0
12965	8.0
12966	8.0
12967	8.0
12968	8.0
12969	4.0
12970	4.0
12971	4.0
12972	4.0
12973	4.0
12974	4.0
12975	4.0
12976	4.0
12977	4.0
12978	106.0
12999	36.0
13000	36.0
13001	36.0
13002	36.0
13003	36.0
13065	8.0
13086	8.0
13112	8.0
13147	36.0
13148	36.0
13149	36.0
13150	36.0
13151	36.0
13212	100.0
13244	64.0
13261	8.0
13295	36.0
13296	36.0
13297	36.0
13298	36.0
13299	36.0
13304	64.0
13368	5311.0
13392	8.0
13410	8.0
13442	48.0
13443	36.0
13444	36.0
13445	36.0
13446	36.0
13447	36.0
13540	8.0
13559	8.0
13591	36.0
13592	36.0
13593	36.0
13594	36.0
13686	8.0
13688	8.0
13708	8.0
13739	36.0
13740	36.0
13741	36.0
13795	5853.0
13835	8.0
13836	8.0
13857	8.0
13887	36.0
13888	36.0
13984	16.0
14006	8.0
14035	36.0
14036	36.0
14037	36.0
14115	8.0
14139	3684.0
14140	3416.0
14155	3418.0
14156	3162.0
14183	36.0
14184	36.0
14185	36.0
14186	36.0
14242	16.0
14243	16.0
14244	16.0
14245	16.0
14246	16.0
14247	16.0
14248	16.0
14249	4735.0
14250	16.0
14264	20.0
14281	4353.0
14282	4353.0
14287	3416.0
14288	3684.0
14303	3162.0
14304	3418.0
14320	104.0
14321	104.0
14322	104.0
14323	104.0
14324	104.0
14325	3317.0
14326	104.0
14327	104.0
14328	104.0
14329	104.0
14330	104.0
14331	104.0
14332	104.0
14333	104.0
14334	104.0
14335	104.0
14412	20.0
14413	20.0
14428	16.0
14431	16.0
14453	8.0
14468	104.0
14469	104.0
14470	104.0
14471	104.0
14472	102.0
14474	108.0
14475	104.0
14476	104.0
14477	104.0
14478	104.0
14479	104.0
14480	104.0
14481	104.0
14482	104.0
14483	104.0
14551	3519.0
14560	20.0
14561	20.0
14575	16.0
14580	8.0
14602	8.0
14615	74.0
14616	104.0
14617	104.0
14618	104.0
14619	102.0
14623	104.0
14624	104.0
14625	104.0
14626	104.0
14627	104.0
14628	104.0
14629	104.0
14630	104.0
14631	104.0
14708	20.0
14709	20.0
14710	20.0
14722	16.0
14729	8.0
14751	8.0
14763	74.0
14764	104.0
14765	104.0
14766	114.0
14772	104.0
14773	104.0
14774	104.0
14775	104.0
14776	104.0
14777	104.0
14778	104.0
14779	104.0
14783	26.0
14852	32.0
14856	20.0
14857	20.0
14858	20.0
14869	118.0
14900	8.0
14911	74.0
14912	104.0
14913	104.0
14914	104.0
14915	100.0
14921	104.0
14922	104.0
14923	104.0
14924	104.0
14925	104.0
14926	104.0
14927	104.0
15004	20.0
15005	20.0
15016	8.0
15049	8.0
15059	86.0
15060	104.0
15061	104.0
15062	104.0
15063	104.0
15064	100.0
15070	104.0
15071	104.0
15072	104.0
15073	104.0
15074	104.0
15075	104.0
15152	20.0
15163	8.0
15182	140.0
15198	8.0
15206	12.0
15207	74.0
15208	6.0
15209	18.0
15210	6.0
15211	18.0
15212	6.0
15213	102.0
15289	16.0
15310	24.0
15347	138.0
15353	12.0
15355	80.0
15357	6.0
15359	12.0
15360	12.0
15361	8.0
15496	8.0
15502	18.0
15503	74.0
15504	12.0
15506	12.0
15507	12.0
15508	12.0
15509	8.0
15605	8.0
15645	8.0
15649	18.0
15651	86.0
15652	12.0
15656	12.0
15657	8.0
15659	12.0
15754	8.0
15794	8.0
15796	18.0
15797	12.0
15798	12.0
15799	86.0
15800	12.0
15801	12.0
15804	8.0
15805	8.0
15807	12.0
15943	28.0
15944	22.0
15945	12.0
15947	74.0
15948	12.0
15949	12.0
15953	16.0
15954	12.0
16043	64.0
16090	20.0
16093	20.0
16095	74.0
16096	12.0
16097	12.0
16101	8.0
16102	12.0
16209	36.0
16237	20.0
16242	28.0
16243	74.0
16244	12.0
16245	12.0
16247	12.0
16248	12.0
16358	4.0
16374	24.0
16375	8.0
16385	6.0
16390	20.0
16391	88.0
16398	12.0
16491	2578.0
16492	2414.0
16507	2316.0
16508	2094.0
16523	2020.0
16524	1754.0
16530	12.0
16531	12.0
16532	12.0
16538	12.0
16539	1810.0
16540	1616.0
16627	32.0
16628	32.0
16629	32.0
16630	32.0
16639	2414.0
16640	2937.0
16653	2619.0
16655	2094.0
16656	2310.0
16671	1754.0
16672	2020.0
16679	12.0
16680	10.0
16681	12.0
16684	12.0
16685	12.0
16687	1616.0
16688	1780.0
16689	12.0
16775	32.0
16776	32.0
16777	32.0
16778	32.0
16800	12.0
16802	8.0
16804	28.0
16805	40.0
16826	12.0
16827	12.0
16828	20.0
16829	12.0
16830	12.0
16831	12.0
16832	12.0
16833	12.0
16836	12.0
16837	12.0
16924	32.0
16925	32.0
16926	32.0
16928	36.0
16947	4.0
16951	8.0
16952	28.0
16974	38.0
16977	12.0
16978	12.0
16982	12.0
16984	12.0
17073	32.0
17074	32.0
17094	4.0
17100	28.0
17123	18.0
17126	12.0
17128	12.0
17129	12.0
17130	12.0
17222	32.0
17241	4.0
17264	16.0
17265	16.0
17272	16.0
17277	12.0
17283	36.0
17388	4.0
17414	8.0
17420	70.0
17421	12.0
17535	4.0
17563	8.0
17570	12.0
17682	92.0
17712	8.0
17719	22.0
17997	96.0
18266	16.0
18450	50.0
18598	4.0
18726	24.0
18746	4.0
18874	8.0
18875	1058.0
18876	782.0
18891	742.0
18892	518.0
18894	4.0
19011	8.0
19012	8.0
19023	782.0
19024	1058.0
19039	518.0
19040	742.0
19042	4.0
19178	16.0
19184	8.0
19190	4.0
19326	8.0
19331	8.0
19338	4.0
19478	8.0
19486	40.0
19611	36.0
19771	80.0
20224	40.0
20225	40.0
20372	40.0
