Num	Len	 SubL	 Cost	 SubC	 SE	 SU	 Time	 OL	 CL	 MM	MT
1	162	1.0	1894	1.0	0	0	18	0	0	0	15188832	8	1	166962	15188832	166962	0			
2	147	1.0	1768	1.0	0	0	1	0	0	0	1160527	0	1	46725	1160527	46725	0			
3	24	1.0	258	1.0	0	0	14	0	0	0	490748	0	1	490748	490748	0	0			
4	104	1.0	1278	1.0	0	0	1	0	0	0	464437	0	1	34679	464437	34679	0			
5	32	1.0	354	1.0	0	0	0	0	0	0	337880	0	1	337880	337880	0	0			
6	104	1.0	1270	1.0	0	0	0	0	0	0	398359	0	1	83102	398359	83102	0			
7	28	1.0	342	1.0	0	0	1	0	0	0	530075	0	1	530075	530075	0	0			
8	153	1.0	1908	1.0	0	0	1	0	0	0	740514	4	1	65766	740514	65766	0			
9	24	1.0	258	1.0	0	0	2	0	0	0	432331	0	1	432331	432331	0	0			
10	42	1.0	474	1.0	0	0	1	0	0	0	815853	0	1	815853	815853	0	0			
11	24	1.0	258	1.0	0	0	1	0	0	0	531673	0	1	531673	531673	0	0			
12	121	1.0	1492	1.0	0	0	15	0	0	0	8661284	4	2	5364437	8661284	5364437	0			
13	92	1.0	1098	1.0	0	0	1	0	0	0	312384	0	1	30917	312384	30917	0			
14	113	1.0	1404	1.0	0	0	1	0	0	0	384241	0	1	14748	384241	14748	0			
15	24	1.0	258	1.0	0	0	0	0	0	0	415546	0	1	415546	415546	0	0			
16	24	1.0	258	1.0	0	0	1	0	0	0	950593	0	1	950593	950593	0	0			
17	139	1.0	1700	1.0	0	0	1	0	0	0	410589	0	1	159451	410589	159451	0			
18	151	1.0	1836	1.0	0	0	1	0	0	0	531575	0	1	19463	531575	19463	0			
19	141	1.0	1640	1.0	0	0	0	0	0	0	622498	7	1	23505	622498	23505	0			
20	24	1.0	258	1.0	0	0	1	0	0	0	401594	0	1	401594	401594	0	0			
21	24	1.0	258	1.0	0	0	2	0	0	0	431206	0	1	431206	431206	0	0			
22	42	1.0	474	1.0	0	0	2	0	0	0	528154	0	1	528154	528154	0	0			
23	24	1.0	258	1.0	0	0	2	0	0	0	1452380	0	1	1452380	1452380	0	0			
24	32	1.0	354	1.0	0	0	1	0	0	0	465995	0	1	465995	465995	0	0			
25	24	1.0	258	1.0	0	0	1	0	0	0	631352	0	1	631352	631352	0	0			
26	99	1.0	1244	1.0	0	0	1	0	0	0	671035	0	1	61044	671035	61044	0			
27	131	1.0	1508	1.0	0	0	1	0	0	0	839398	3	1	23170	839398	23170	0			
28	33	1.0	360	1.0	0	0	7	0	0	0	7123302	0	1	7123302	7123302	0	0			
29	24	1.0	258	1.0	0	0	1	0	0	0	552804	0	1	552804	552804	0	0			
30	129	1.0	1544	1.0	0	0	0	0	0	0	294179	0	1	248024	294179	248024	0			
31	118	1.0	1414	1.0	0	0	0	0	0	0	409244	0	1	56382	409244	56382	0			
32	32	1.0	346	1.0	0	0	0	0	0	0	596628	0	1	596628	596628	0	0			
33	24	1.0	258	1.0	0	0	1	0	0	0	359476	0	1	359476	359476	0	0			
34	24	1.0	258	1.0	0	0	0	0	0	0	300892	0	1	300892	300892	0	0			
35	130	1.0	1498	1.0	0	0	1	0	0	0	550945	3	1	16410	550945	16410	0			
36	24	1.0	258	1.0	0	0	0	0	0	0	348895	0	1	348895	348895	0	0			
37	24	1.0	258	1.0	0	0	1	0	0	0	400765	0	1	400765	400765	0	0			
38	123	1.0	1472	1.0	0	0	1	0	0	0	302054	0	1	256473	302054	256473	0			
39	28	1.0	342	1.0	0	0	0	0	0	0	427242	0	1	427242	427242	0	0			
40	143	1.0	1744	1.0	0	0	0	0	0	0	468723	0	1	17963	468723	17963	0			
41	131	1.0	1600	1.0	0	0	0	0	0	0	483395	0	1	19104	483395	19104	0			
42	115	1.0	1456	1.0	0	0	0	0	0	0	410018	4	1	8625	410018	8625	0			
43	123	1.0	1552	1.0	0	0	0	0	0	0	533878	4	1	15155	533878	15155	0			
44	104	1.0	1206	1.0	0	0	2	0	0	0	282605	0	1	19120	282605	19120	0			
45	120	1.0	1454	1.0	0	0	1	0	0	0	360509	0	1	55853	360509	55853	0			
46	24	1.0	258	1.0	0	0	0	0	0	0	319210	0	1	319210	319210	0	0			
47	99	1.0	1160	1.0	0	0	0	0	0	0	173296	0	1	19555	173296	19555	0			
48	101	1.0	1260	1.0	0	0	1	0	0	0	1066353	0	1	54673	1066353	54673	0			
49	149	1.0	1816	1.0	0	0	1	0	0	0	902914	0	1	9019	902914	9019	0			
50	163	1.0	1928	1.0	0	0	0	0	0	0	484895	0	1	26950	484895	26950	0			
51	101	1.0	1236	1.0	0	0	1	0	0	0	1058561	4	1	17646	1058561	17646	0			
52	130	1.0	1622	1.0	0	0	2	0	0	0	1977214	4	1	16961	1977214	16961	0			
53	24	1.0	258	1.0	0	0	1	0	0	0	409766	0	1	409766	409766	0	0			
54	24	1.0	258	1.0	0	0	1	0	0	0	418709	0	1	418709	418709	0	0			
55	24	1.0	258	1.0	0	0	1	0	0	0	698361	0	1	698361	698361	0	0			
56	31	1.0	364	1.0	0	0	0	0	0	0	326996	0	1	326996	326996	0	0			
57	24	1.0	278	1.0	0	0	0	0	0	0	230891	0	1	230891	230891	0	0			
58	24	1.0	258	1.0	0	0	0	0	0	0	469275	0	1	469275	469275	0	0			
59	24	1.0	258	1.0	0	0	1	0	0	0	394154	0	1	394154	394154	0	0			
60	24	1.0	258	1.0	0	0	2	0	0	0	1809548	0	1	1809548	1809548	0	0			
61	28	1.0	342	1.0	0	0	1	0	0	0	518232	0	1	518232	518232	0	0			
62	24	1.0	258	1.0	0	0	1	0	0	0	340354	0	1	340354	340354	0	0			
63	24	1.0	258	1.0	0	0	1	0	0	0	358105	0	1	358105	358105	0	0			
64	132	1.0	1618	1.0	0	0	16	0	0	0	16261020	4	1	26237	16261020	26237	0			
65	112	1.0	1386	1.0	0	0	0	0	0	0	546883	2	1	15075	546883	15075	0			
66	24	1.0	258	1.0	0	0	27	0	0	0	425464	0	1	425464	425464	0	0			
67	136	1.0	1606	1.0	0	0	1	0	0	0	385512	0	1	54924	385512	54924	0			
68	24	1.0	258	1.0	0	0	1	0	0	0	294106	0	1	294106	294106	0	0			
69	125	1.0	1476	1.0	0	0	1	0	0	0	512554	0	1	22592	512554	22592	0			
70	24	1.0	258	1.0	0	0	0	0	0	0	407487	0	1	407487	407487	0	0			
71	115	1.0	1420	1.0	0	0	0	0	0	0	246774	0	1	49956	246774	49956	0			
72	28	1.0	342	1.0	0	0	4	0	0	0	3736298	0	1	3736298	3736298	0	0			
73	24	1.0	258	1.0	0	0	1	0	0	0	405728	0	1	405728	405728	0	0			
74	99	1.0	1192	1.0	0	0	1	0	0	0	451059	4	1	16166	451059	16166	0			
75	24	1.0	258	1.0	0	0	0	0	0	0	350836	0	1	350836	350836	0	0			
76	24	1.0	258	1.0	0	0	0	0	0	0	363528	0	1	363528	363528	0	0			
77	111	1.0	1340	1.0	0	0	1	0	0	0	903882	0	1	208162	903882	208162	0			
78	114	1.0	1406	1.0	0	0	1	0	0	0	331106	2	1	21395	331106	21395	0			
79	24	1.0	258	1.0	0	0	1	0	0	0	354438	0	1	354438	354438	0	0			
80	24	1.0	258	1.0	0	0	1	0	0	0	363774	0	1	363774	363774	0	0			
81	31	1.0	364	1.0	0	0	1	0	0	0	329518	0	1	329518	329518	0	0			
82	106	1.0	1262	1.0	0	0	0	0	0	0	373517	0	1	9268	373517	9268	0			
83	24	1.0	258	1.0	0	0	0	0	0	0	452026	0	1	452026	452026	0	0			
84	24	1.0	258	1.0	0	0	0	0	0	0	461670	0	1	461670	461670	0	0			
85	115	1.0	1356	1.0	0	0	0	0	0	0	350700	0	1	23108	350700	23108	0			
86	24	1.0	258	1.0	0	0	1	0	0	0	558828	0	1	558828	558828	0	0			
87	89	1.0	1124	1.0	0	0	0	0	0	0	262872	0	1	262872	262872	0	0			
88	24	1.0	258	1.0	0	0	0	0	0	0	370620	0	1	370620	370620	0	0			
89	128	1.0	1554	1.0	0	0	1	0	0	0	859798	4	1	24421	859798	24421	0			
90	24	1.0	258	1.0	0	0	3	0	0	0	274910	0	1	274910	274910	0	0			
91	150	1.0	1818	1.0	0	0	1	0	0	0	511598	0	1	29587	511598	29587	0			
92	28	1.0	342	1.0	0	0	1	0	0	0	440974	0	1	440974	440974	0	0			
93	98	1.0	1186	1.0	0	0	0	0	0	0	226738	0	1	11319	226738	11319	0			
94	121	1.0	1516	1.0	0	0	1	0	0	0	538860	4	1	16693	538860	16693	0			
95	24	1.0	258	1.0	0	0	1	0	0	0	378336	0	1	378336	378336	0	0			
96	24	1.0	258	1.0	0	0	0	0	0	0	245057	0	1	245057	245057	0	0			
97	24	1.0	258	1.0	0	0	1	0	0	0	352830	0	1	352830	352830	0	0			
98	135	1.0	1656	1.0	0	0	2	0	0	0	2314400	4	1	24099	2314400	24099	0			
99	24	1.0	258	1.0	0	0	2	0	0	0	747148	0	1	747148	747148	0	0			
100	139	1.0	1688	1.0	0	0	0	0	0	0	514242	0	1	15931	514242	15931	0			
