Num	Len	 SubL	 Cost	 SubC	 SE	 SU	 Time	 OL	 CL	 MM	MT
61	28	1.0	342	1.0	0	0	1	0	0	0	450487	0	1	450487	450487	0	0			
62	24	1.0	258	1.0	0	0	1	0	0	0	496117	0	1	496117	496117	0	0			
63	24	1.0	258	1.0	0	0	1	0	0	0	1046569	0	1	1046569	1046569	0	0			
64	132	1.0	1618	1.0	0	0	0	0	0	0	394650	4	1	24905	394650	24905	0			
65	112	1.0	1386	1.0	0	0	0	0	0	0	307042	2	1	14601	307042	14601	0			
66	24	1.0	258	1.0	0	0	1	0	0	0	380005	0	1	380005	380005	0	0			
67	136	1.0	1606	1.0	0	0	0	0	0	0	346280	0	1	16489	346280	16489	0			
68	24	1.0	258	1.0	0	0	0	0	0	0	288696	0	1	288696	288696	0	0			
69	125	1.0	1476	1.0	0	0	0	0	0	0	318281	0	1	16976	318281	16976	0			
70	24	1.0	258	1.0	0	0	1	0	0	0	592556	0	1	592556	592556	0	0			
71	115	1.0	1420	1.0	0	0	1	0	0	0	1111154	0	1	48958	1111154	48958	0			
72	28	1.0	342	1.0	0	0	1	0	0	0	1199654	0	1	1199654	1199654	0	0			
73	24	1.0	258	1.0	0	0	0	0	0	0	398153	0	1	398153	398153	0	0			
74	99	1.0	1192	1.0	0	0	1	0	0	0	375570	4	1	13811	375570	13811	0			
75	24	1.0	258	1.0	0	0	0	0	0	0	330777	0	1	330777	330777	0	0			
76	24	1.0	258	1.0	0	0	1	0	0	0	653161	0	1	653161	653161	0	0			
77	111	1.0	1340	1.0	0	0	1	0	0	0	254487	0	1	149055	254487	149055	0			
78	114	1.0	1406	1.0	0	0	0	0	0	0	323613	2	1	15083	323613	15083	0			
79	24	1.0	258	1.0	0	0	1	0	0	0	315729	0	1	315729	315729	0	0			
80	24	1.0	258	1.0	0	0	1	0	0	0	517217	0	1	517217	517217	0	0			
81	31	1.0	364	1.0	0	0	1	0	0	0	427976	0	1	427976	427976	0	0			
82	106	1.0	1262	1.0	0	0	1	0	0	0	530324	0	1	10076	530324	10076	0			
83	24	1.0	258	1.0	0	0	1	0	0	0	525826	0	1	525826	525826	0	0			
84	24	1.0	258	1.0	0	0	1	0	0	0	448164	0	1	448164	448164	0	0			
85	115	1.0	1356	1.0	0	0	0	0	0	0	428155	0	1	27012	428155	27012	0			
86	24	1.0	258	1.0	0	0	0	0	0	0	601995	0	1	601995	601995	0	0			
87	89	1.0	1124	1.0	0	0	1	0	0	0	502331	0	1	502331	502331	0	0			
88	24	1.0	258	1.0	0	0	0	0	0	0	436094	0	1	436094	436094	0	0			
89	128	1.0	1554	1.0	0	0	0	0	0	0	579067	4	1	26302	579067	26302	0			
90	24	1.0	258	1.0	0	0	5	0	0	0	4024479	0	1	4024479	4024479	0	0			
91	150	1.0	1818	1.0	0	0	1	0	0	0	595050	0	1	26100	595050	26100	0			
92	28	1.0	342	1.0	0	0	1	0	0	0	916868	0	1	916868	916868	0	0			
93	98	1.0	1186	1.0	0	0	0	0	0	0	334933	0	1	17183	334933	17183	0			
94	121	1.0	1516	1.0	0	0	1	0	0	0	690272	4	1	27440	690272	27440	0			
95	24	1.0	258	1.0	0	0	1	0	0	0	458908	0	1	458908	458908	0	0			
96	24	1.0	258	1.0	0	0	7	0	0	0	358030	0	1	358030	358030	0	0			
97	24	1.0	258	1.0	0	0	0	0	0	0	411839	0	1	411839	411839	0	0			
98	135	1.0	1656	1.0	0	0	0	0	0	0	646167	4	1	29296	646167	29296	0			
99	24	1.0	258	1.0	0	0	13	0	0	0	12114496	0	1	12114496	12114496	0	0			
100	139	1.0	1688	1.0	0	0	1	0	0	0	564199	0	1	20542	564199	20542	0			
