Num	Len	 SubL	 Cost	 SubC	 SE	 SU	 Time	 OL	 CL	 MM	MT
1	161	1.0	1896	1.0	0	0	6	0	0	0	3286186	4	1	54928	3286186	54928	0			
2	153	1.0	1828	1.0	0	0	0	0	0	0	302111	2	1	32499	302111	32499	0			
3	144	1.0	1618	1.0	0	0	0	0	0	0	240049	0	1	20211	240049	20211	0			
4	104	1.0	1278	1.0	0	0	2	0	0	0	176054	0	1	23801	176054	23801	0			
5	116	1.0	1334	1.0	0	0	0	0	0	0	199647	1	1	18781	199647	18781	0			
6	104	1.0	1270	1.0	0	0	0	0	0	0	191257	0	1	33039	191257	33039	0			
7	105	1.0	1284	1.0	0	0	0	0	0	0	198081	0	1	11453	198081	11453	0			
8	135	1.0	1672	1.0	0	0	5	0	0	0	5168708	4	2	292946	5168708	292946	0			
9	147	1.0	1728	1.0	0	0	1	0	0	0	298601	2	1	29660	298601	29660	0			
10	114	1.0	1390	1.0	0	0	0	0	0	0	276927	1	1	13233	276927	13233	0			
11	161	1.0	1924	1.0	0	0	1	0	0	0	558544	0	1	39204	558544	39204	0			
12	128	1.0	1542	1.0	0	0	18	0	0	0	17658361	4	2	237753	17658361	237753	0			
13	102	1.0	1206	1.0	0	0	1	0	0	0	244034	0	1	20635	244034	20635	0			
14	123	1.0	1552	1.0	0	0	0	0	0	0	214900	4	1	14352	214900	14352	0			
15	128	1.0	1466	1.0	0	0	2	0	0	0	164822	0	1	27445	164822	27445	0			
16	140	1.0	1662	1.0	0	0	1	0	0	0	199551	0	1	14564	199551	14564	0			
17	139	1.0	1740	1.0	0	0	1	0	0	0	226803	0	1	127907	226803	127907	0			
18	157	1.0	1904	1.0	0	0	1	0	0	0	275904	2	1	16838	275904	16838	0			
19	146	1.0	1718	1.0	0	0	1	0	0	0	373563	5	1	15578	373563	15578	0			
20	144	1.0	1646	1.0	0	0	0	0	0	0	372710	0	1	17200	372710	17200	0			
21	130	1.0	1582	1.0	0	0	1	0	0	0	1544619	0	1	15871	1544619	15871	0			
22	131	1.0	1592	1.0	0	0	0	0	0	0	314451	1	1	13444	314451	13444	0			
23	162	1.0	1818	1.0	0	0	1	0	0	0	214977	0	1	20575	214977	20575	0			
24	123	1.0	1476	1.0	0	0	0	0	0	0	194384	1	1	17865	194384	17865	0			
25	129	1.0	1492	1.0	0	0	18	0	0	0	18508967	0	1	18268	18508967	18268	0			
26	130	1.0	1606	1.0	0	0	0	0	0	0	208078	0	1	75305	208078	75305	0			
27	130	1.0	1502	1.0	0	0	0	0	0	0	371929	0	1	14897	371929	14897	0			
28	137	1.0	1628	1.0	0	0	0	0	0	0	178869	1	1	10620	178869	10620	0			
29	181	1.0	2152	1.0	0	0	1	0	0	0	310196	0	1	17183	310196	17183	0			
30	129	1.0	1536	1.0	0	0	0	0	0	0	178146	0	2	166482	178146	166482	0			
31	110	1.0	1374	1.0	0	0	0	0	0	0	179643	0	1	179643	179643	0	0			
32	152	1.0	1890	1.0	0	0	0	0	0	0	240517	1	1	17732	240517	17732	0			
33	146	1.0	1742	1.0	0	0	0	0	0	0	241248	1	1	14884	241248	14884	0			
34	154	1.0	1810	1.0	0	0	1	0	0	0	270135	2	1	18311	270135	18311	0			
35	129	1.0	1500	1.0	0	0	1	0	0	0	284941	0	1	13740	284941	13740	0			
36	102	1.0	1190	1.0	0	0	0	0	0	0	153552	0	1	11736	153552	11736	0			
37	158	1.0	1886	1.0	0	0	0	0	0	0	238722	2	1	17349	238722	17349	0			
38	123	1.0	1480	1.0	0	0	10	0	0	0	10176585	0	1	161042	10176585	161042	0			
39	107	1.0	1320	1.0	0	0	0	0	0	0	357576	4	1	12677	357576	12677	0			
40	151	1.0	1832	1.0	0	0	0	0	0	0	275519	2	1	14805	275519	14805	0			
41	134	1.0	1674	1.0	0	0	1	0	0	0	271069	0	1	18488	271069	18488	0			
42	115	1.0	1416	1.0	0	0	0	0	0	0	238618	4	1	12711	238618	12711	0			
43	123	1.0	1552	1.0	0	0	0	0	0	0	303977	4	1	13369	303977	13369	0			
44	95	1.0	1104	1.0	0	0	0	0	0	0	141928	0	1	9472	141928	9472	0			
45	120	1.0	1454	1.0	0	0	0	0	0	0	174826	0	1	36255	174826	36255	0			
46	129	1.0	1552	1.0	0	0	0	0	0	0	246136	1	1	21058	246136	21058	0			
47	98	1.0	1154	1.0	0	0	1	0	0	0	105439	0	1	18532	105439	18532	0			
48	101	1.0	1260	1.0	0	0	1	0	0	0	124179	0	1	31415	124179	31415	0			
49	157	1.0	1896	1.0	0	0	1	0	0	0	158800	3	1	7027	158800	7027	0			
50	169	1.0	1996	1.0	0	0	0	0	0	0	268334	2	1	19289	268334	19289	0			
51	101	1.0	1236	1.0	0	0	0	0	0	0	446093	4	1	9555	446093	9555	0			
52	117	1.0	1440	1.0	0	0	0	0	0	0	189781	4	1	14027	189781	14027	0			
53	137	1.0	1576	1.0	0	0	0	0	0	0	177890	0	1	14096	177890	14096	0			
54	135	1.0	1588	1.0	0	0	0	0	0	0	194552	1	1	16471	194552	16471	0			
55	152	1.0	1842	1.0	0	0	4	0	0	0	252560	0	1	13774	252560	13774	0			
56	117	1.0	1444	1.0	0	0	1	0	0	0	859326	0	1	24514	859326	24514	0			
57	107	1.0	1288	1.0	0	0	0	0	0	0	145789	0	1	11262	145789	11262	0			
58	149	1.0	1812	1.0	0	0	0	0	0	0	146930	0	1	7511	146930	7511	0			
59	122	1.0	1450	1.0	0	0	3	0	0	0	2627595	0	1	13321	2627595	13321	0			
60	140	1.0	1586	1.0	0	0	0	0	0	0	183880	0	1	15031	183880	15031	0			
61	145	1.0	1760	1.0	0	0	1	0	0	0	269206	4	1	18838	269206	18838	0			
62	123	1.0	1408	1.0	0	0	1	0	0	0	374810	0	1	12219	374810	12219	0			
63	124	1.0	1450	1.0	0	0	1	0	0	0	185181	1	1	17980	185181	17980	0			
64	133	1.0	1576	1.0	0	0	0	0	0	0	240681	0	1	22351	240681	22351	0			
65	112	1.0	1338	1.0	0	0	0	0	0	0	177307	2	1	13765	177307	13765	0			
66	144	1.0	1622	1.0	0	0	0	0	0	0	190725	0	1	13747	190725	13747	0			
67	141	1.0	1708	1.0	0	0	0	0	0	0	192257	0	1	19753	192257	19753	0			
68	137	1.0	1596	1.0	0	0	0	0	0	0	218087	1	1	11736	218087	11736	0			
69	135	1.0	1584	1.0	0	0	1	0	0	0	253050	0	1	19610	253050	19610	0			
70	130	1.0	1514	1.0	0	0	1	0	0	0	597884	1	1	10782	597884	10782	0			
71	115	1.0	1420	1.0	0	0	0	0	0	0	134397	0	1	35347	134397	35347	0			
72	99	1.0	1284	1.0	0	0	1	0	0	0	231368	0	1	231368	231368	0	0			
73	147	1.0	1728	1.0	0	0	0	0	0	0	185859	1	1	18193	185859	18193	0			
74	99	1.0	1192	1.0	0	0	1	0	0	0	358752	4	1	12287	358752	12287	0			
75	118	1.0	1462	1.0	0	0	0	0	0	0	188880	0	1	9860	188880	9860	0			
